 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),mod_ET(mm/d),mod_LE(MJ/m2/d),mod_ET(MJ.m-2.d-1),mod_SoilE(mm/d),mod_can_evap(mm/d),weighted_SWP(MPa),plant_resistance_layer1,canopy_soil_resistance_layer1,LSC(mmol/m2/s/Mpa),sapflow(mm/d),mean-LAI
1626,.8129003,2.0191551,1.4791549,.5307719,-.3113298,-.0405821,3.8287011,1.0921375,.3544489,1.1996020,3.4400000
1627,.1787877,.4433326,.7621180,.2542825,-.3813124,-.0406251,3.8287011,1.0921377,.3544489,.6100894,3.4400000
1628,1.0540203,2.6085406,1.9420650,.6357987,-.3637682,-.0406967,3.8287011,1.0921379,.3544489,1.5452343,3.4400000
1629,1.6386540,4.0534416,2.0451191,.6233434,.1902946,-.0407849,3.8287011,1.0921381,.3544489,1.6603839,3.4400000
1630,1.2767314,3.1638915,1.6021032,.4725459,.1586271,-.0408959,3.8287011,1.0921383,.3544489,1.2851063,3.4400000
1631,.9139984,2.2666377,1.3475048,.4059488,-.0342763,-.0409983,3.8287011,1.0921386,.3544489,1.0862542,3.4400000
1632,2.0910999,5.1565410,2.9455827,.9148598,-.0163055,-.0411614,3.8287011,1.0921388,.3544488,2.3690701,3.4400000
1633,2.8639018,7.0444133,3.5829877,1.2960290,.1128667,-.0414123,3.8287011,1.0921393,.3544488,2.8473270,3.4400000
1634,2.6881128,6.6008146,3.8251945,1.2636465,-.1330028,-.0417931,3.8287011,1.0921399,.3544488,3.1314691,3.4400000
1635,2.7084540,6.6431215,3.6997367,1.1470063,.0555184,-.0422073,3.8287011,1.0921405,.3544487,2.9920846,3.4400000
1636,2.2099756,5.4335207,3.3316562,.8072156,.0492124,-.0428305,3.8287011,1.0921413,.3544487,2.7084407,3.4400000
1637,2.3164859,5.6898328,3.7489349,.7666697,.0254524,-.0437615,3.8287011,1.0921423,.3544486,3.0291350,3.4400000
1638,2.3993490,5.8870253,3.9722616,.7527632,.0299211,-.0450112,3.8287011,1.0921436,.3544485,3.2171666,3.4400000
1639,1.9543982,4.7919930,3.6691278,.5282629,-.0679418,-.0467408,3.8287011,1.0921453,.3544484,3.0043049,3.4400000
1640,1.4169832,3.4942682,2.7654072,.2813564,.0154950,-.0490598,3.8287011,1.0921474,.3544482,2.2393049,3.4400000
1641,1.4014928,3.4609524,2.7039745,.2979403,.0099289,-.0510605,3.8287011,1.0921492,.3544481,2.1669108,3.4400000
1642,1.1991392,2.9617720,2.5394368,.2157036,-.0437249,-.0542148,3.8287011,1.0921524,.3544479,2.0673581,3.4400000
1643,.7155184,1.7751231,1.4646402,.1057248,.0195508,-.0565959,3.8287011,1.0921555,.3544476,1.1776791,3.4400000
1644,1.1813479,2.9184163,2.4624587,.1900312,-.0047981,-.0600385,3.8287011,1.0921593,.3544474,1.9679372,3.4400000
1645,1.4897888,3.6688876,3.0902325,.2143395,.0218103,-.0647064,3.8287011,1.0921658,.3544469,2.4935752,3.4400000
1646,1.5693831,3.8692846,3.2191355,.2370073,.0277735,-.0722694,3.8287011,1.0921777,.3544461,2.5874252,3.4400000
1647,1.8541663,4.5636644,3.5850389,.2726600,.1256578,-.0810929,3.8287011,1.0921962,.3544447,2.8526523,3.4400000
1648,2.0719895,5.0816770,4.2041817,.3621209,-.0034984,-.0938831,3.8287011,1.0922323,.3544421,3.3613665,3.4400000
1649,2.1952677,5.3667525,4.4082961,.4553883,-.0620875,-.1351606,3.8287011,1.0928348,.3543987,3.5338963,3.4400000
1650,1.9146521,4.6774366,3.9131928,.3707305,-.0565742,-.1561746,3.8287011,1.0934415,.3543550,3.2007758,3.4400000
1651,1.8039825,4.4127865,3.9148961,.2891070,-.0837711,-.1783280,3.8287011,1.0951748,.3542303,3.2057492,3.4400000
1652,1.6614604,4.0666200,3.5032333,.1933220,.0378890,-.1981970,3.8287011,1.0991709,.3539431,2.8607733,3.4400000
1653,1.6856118,4.1457361,3.4580869,.1584202,.1213998,-.2132655,3.8287011,1.1071668,.3533697,2.7757681,3.4400000
1654,1.2242566,3.0152497,3.3414602,.1569381,-.2875142,-.2262528,3.8287011,1.1195480,.3524855,2.6904018,3.4400000
1655,1.4886889,3.6575825,3.8053779,.2108949,-.2691518,-.2360860,3.8287011,1.1334702,.3514965,3.0176494,3.4400000
1656,1.5630122,3.8171420,4.1191865,.2788347,-.3995714,-.2458905,3.8287011,1.1544383,.3500175,3.3556920,3.4400000
1657,1.8495405,4.5299630,4.1626492,.2274526,-.0768133,-.2510886,3.8287011,1.1841389,.3479437,3.3735924,3.4400000
1658,1.7604375,4.3154778,4.0055554,.2114984,-.0840748,-.2533281,3.8287011,1.2247773,.3451456,3.2627139,3.4400000
1659,1.4124228,3.4674403,3.7621582,.1715158,-.2895531,-.2556973,3.8287011,1.2598234,.3427685,3.0482213,3.4400000
1660,1.6340584,4.0081156,4.0618996,.2295925,-.2494506,-.2553624,3.8287011,1.3050957,.3397458,3.2379439,3.4400000
1661,1.6606781,4.0668740,4.2014529,.2538171,-.3063871,-.2558346,3.8287011,1.3530193,.3366037,3.4055633,3.4400000
1662,1.6645987,4.0803577,4.1320937,.2124038,-.2324210,-.2516878,3.8287011,1.4105601,.3329069,3.3479086,3.4400000
1663,1.2751147,3.1271988,3.5903222,.1448273,-.3319924,-.2471077,3.8287011,1.4764748,.3287706,2.9371300,3.4400000
1664,1.5418681,3.7845362,3.8275446,.1963249,-.2121029,-.2508717,3.8287011,1.5242596,.3258358,3.0335824,3.4400000
1665,1.8602746,4.5522726,4.1883262,.2614395,-.1114235,-.2499929,3.8287011,1.5970121,.3214667,3.3270341,3.4400000
1666,1.4661509,3.5755536,3.9252359,.2821275,-.4230860,-.2639157,3.8287011,1.6493128,.3183975,3.2185372,3.4400000
1667,1.7139773,4.1853191,3.7854690,.2554615,-.0902017,-.2656034,3.8287011,1.7129532,.3147410,3.0704971,3.4400000
1668,1.6677324,4.0837124,3.5611877,.1926142,.0210098,-.2650366,3.8287011,1.7812500,.3109093,2.8554895,3.4400000
1669,1.3913435,3.4094573,3.0641644,.1553636,-.0137097,-.2703321,3.8287011,1.8194279,.3088078,2.5369638,3.4400000
1670,1.5599731,3.8184065,3.2570485,.1878277,.0423138,-.2680966,3.8287011,1.9267625,.3030487,2.6147768,3.4400000
1671,1.5237289,3.7299658,3.2294363,.1781426,.0276559,-.2617762,3.8287011,2.0407155,.2971651,2.6375375,3.4400000
1672,1.4549279,3.5706986,3.1014435,.1512812,.0411166,-.2582162,3.8287011,2.1509098,.2916889,2.4741175,3.4400000
1673,1.4376229,3.5266759,3.2527481,.1908816,-.0778108,-.2464186,3.8287011,2.3431603,.2826029,2.6049758,3.4400000
1674,1.4380468,3.5217158,3.1529525,.1798264,-.0277796,-.2397445,3.8287011,2.4607323,.2773201,2.5601707,3.4400000
1675,1.5138142,3.7109773,3.1290142,.1711067,.0668900,-.2323089,3.8287011,2.6260747,.2702164,2.4950546,3.4400000
1676,1.3957314,3.4230088,3.0734941,.1737571,-.0308925,-.2239016,3.8287011,2.7735800,.2641793,2.4146682,3.4400000
1677,1.3451444,3.2910115,2.9502077,.1876870,-.0469266,-.2161048,3.8287011,2.9599339,.2569274,2.4698908,3.4400000
1678,1.3823352,3.3887746,2.7654909,.1410445,.1141391,-.2064431,3.8287011,3.1171499,.2511119,2.1950572,3.4400000
1679,1.0111866,2.4820881,2.5169251,.1117947,-.1244124,-.1968379,3.8287011,3.2587566,.2460947,2.0618575,3.4400000
1680,1.0849565,2.6642547,2.3917190,.1210522,-.0092353,-.2012402,3.8287011,3.3154229,.2441427,1.9220558,3.4400000
1681,1.0868932,2.6722814,2.3592317,.0941824,.0339553,-.1918632,3.8287011,3.4575739,.2393797,1.8811050,3.4400000
1682,1.0233715,2.5177136,2.3575799,.0963605,-.0298016,-.1937186,3.8287011,3.5085676,.2377160,1.9177859,3.4400000
1683,1.0056306,2.4774333,2.1939722,.0868289,.0285799,-.1859578,3.8287011,3.6375433,.2336096,1.7199912,3.4400000
1684,1.3904830,3.4108325,2.7860698,.1675555,.0880365,-.1840698,3.8287011,3.7539093,.2300245,2.1665791,3.4400000
1685,1.3844905,3.4013395,2.7388931,.1380673,.1317549,-.1872855,3.8287011,3.7920029,.2288747,2.1437802,3.4400000
1686,1.4015451,3.4375482,2.9929729,.1878645,-.0060587,-.1908733,3.8287011,3.8257550,.2278654,2.3431519,3.4400000
1687,1.4148187,3.4631475,3.0610467,.2166370,-.0517000,-.1868896,3.8287011,3.9234822,.2249929,2.4281271,3.4400000
1688,1.5304874,3.7377284,3.3423798,.2738039,-.1111233,-.1862668,3.8287011,3.9465621,.2243250,2.5885681,3.4400000
1689,1.3356549,3.2584081,2.6399715,.2287791,.0263637,-.1857488,3.8287011,4.0022170,.2227307,2.3748695,3.4400000
1690,.9428407,2.3097437,2.4565632,.1424751,-.2010407,-.1850058,3.8287011,4.0248696,.2220883,1.9502585,3.4400000
1691,.9607757,2.3573866,2.5588842,.1441024,-.2248587,-.1900422,3.8287011,4.0314165,.2219033,2.0809257,3.4400000
1692,.9378188,2.2993134,2.6067464,.1757340,-.2990327,-.1903933,3.8287011,4.0977448,.2200464,2.0403347,3.4400000
1693,.7587613,1.8655890,2.3805673,.1084995,-.3160996,-.1906151,3.8287011,4.0990797,.2200094,1.9790445,3.4400000
1694,.3550601,.8757057,1.7180258,.0584639,-.3977235,-.1958304,3.8287011,4.1198962,.2194332,1.4245216,3.4400000
1695,.8366171,2.0564718,2.4118790,.1250635,-.2669060,-.1924409,3.8287011,4.1547684,.2184747,1.7525066,3.4400000
1696,1.1867516,2.9121964,2.7740017,.1816807,-.1243495,-.1979571,3.8287011,4.1753404,.2179132,2.1507828,3.4400000
1697,1.1486890,2.8023494,2.9984819,.2550705,-.3332676,-.2042660,3.8287011,4.1950195,.2173787,2.3098276,3.4400000
1698,.6941032,1.7046722,2.2569002,.1039843,-.3274889,-.2046591,3.8287011,4.1954922,.2173659,2.1148046,3.4400000
1699,.4030700,.9915251,1.8748371,.0876583,-.4428380,-.2017911,3.8287011,4.2224937,.2166369,1.4486434,3.4400000
1700,.0526018,.1283141,1.3371740,.0526175,-.5396759,-.2017911,3.8287011,4.2224937,.2166369,1.1753570,3.4400000
1701,.3513937,.8672631,1.6096535,.0526026,-.3510094,-.2084499,3.8287011,4.2430127,.2160862,1.2299240,3.4400000
