Time (days),up1,up2,up3,up4,up5,up6,up7,up8,up9,up10,up11,up12,up13,up14,up15
177.98,.0802211,.0354012,.1849129,.1568779,.1383751,.1173928,.0997546,.0846309,.0719237,.0158815,.0146282,.0000000,.0000000,.0000000,.0000000
178.98,.0638956,.0174816,.1902758,.1614270,.1445291,.1226125,.1042544,.0884485,.0751831,.0166012,.0152911,.0000000,.0000000,.0000000,.0000000
179.98,.0460029,.0069746,.1936401,.1642798,.1501102,.1273455,.1083778,.0919467,.0781650,.0172597,.0158976,.0000000,.0000000,.0000000,.0000000
180.98,.0557031,.0069384,.1900772,.1612557,.1493323,.1266856,.1078033,.0914593,.0777596,.0171702,.0158151,.0000000,.0000000,.0000000,.0000000
181.98,.0847547,.0047437,.1828771,.1551454,.1458412,.1237229,.1053324,.0893630,.0759864,.0167786,.0154545,.0000000,.0000000,.0000000,.0000000
182.98,.0567919,.0023094,.1861333,.1579035,.1519479,.1289005,.1098821,.0932230,.0792787,.0175056,.0161241,.0000000,.0000000,.0000000,.0000000
183.98,.0385381,.0015928,.1863453,.1580750,.1565527,.1328024,.1133760,.0961871,.0818221,.0180672,.0166414,.0000000,.0000000,.0000000,.0000000
184.98,.0481952,.0010505,.1814199,.1538861,.1564320,.1326954,.1134489,.0962489,.0818870,.0180815,.0166546,.0000000,.0000000,.0000000,.0000000
185.98,.0392479,.0010690,.1807314,.1532913,.1588925,.1347763,.1154067,.0979099,.0833277,.0183997,.0169476,.0000000,.0000000,.0000000,.0000000
186.98,.0311513,.0007075,.1796008,.1523170,.1614022,.1368964,.1174619,.0996535,.0848263,.0187306,.0172524,.0000000,.0000000,.0000000,.0000000
187.98,.0239845,.0007164,.1794484,.1521778,.1631621,.1383816,.1189154,.1008866,.0858921,.0189659,.0174692,.0000000,.0000000,.0000000,.0000000
188.98,.0181311,.0004676,.1772709,.1503052,.1654242,.1402789,.1209805,.1026386,.0874198,.0193032,.0177799,.0000000,.0000000,.0000000,.0000000
189.98,.0183725,.0002997,.1734197,.1470029,.1668257,.1414337,.1225327,.1039554,.0885819,.0195598,.0180162,.0000000,.0000000,.0000000,.0000000
190.98,.0136265,.0001907,.1696029,.1437150,.1694948,.1436581,.1249650,.1060189,.0903865,.0199583,.0183832,.0000000,.0000000,.0000000,.0000000
191.98,.0098430,.0001933,.1676961,.1420649,.1709303,.1448189,.1265860,.1073941,.0916119,.0202289,.0186325,.0000000,.0000000,.0000000,.0000000
192.98,.0099488,.0001954,.1648533,.1396160,.1717490,.1454306,.1278604,.1084752,.0925936,.0204457,.0188321,.0000000,.0000000,.0000000,.0000000
193.98,.0070581,.0001217,.1619208,.1370845,.1736883,.1470372,.1295396,.1098997,.0938424,.0207214,.0190861,.0000000,.0000000,.0000000,.0000000
194.98,.0049359,.0001236,.1586914,.1342940,.1751240,.1481112,.1314588,.1115278,.0953052,.0210444,.0193836,.0000000,.0000000,.0000000,.0000000
195.98,.0050110,.0000760,.1546671,.1308228,.1762867,.1488800,.1333399,.1131235,.0967515,.0213638,.0196778,.0000000,.0000000,.0000000,.0000000
196.98,.0034580,.0000461,.1501799,.1269519,.1782498,.1503327,.1355576,.1150048,.0984550,.0217399,.0200243,.0000000,.0000000,.0000000,.0000000
197.98,.0023554,.0000470,.1449659,.1224587,.1803707,.1518438,.1379939,.1170714,.1003326,.0221545,.0204061,.0000000,.0000000,.0000000,.0000000
198.98,.0024028,.0000281,.1388602,.1172055,.1825604,.1533088,.1405943,.1192772,.1023473,.0225994,.0208159,.0000000,.0000000,.0000000,.0000000
199.98,.0015883,.0000282,.1392577,.1175410,.1823082,.1528606,.1407962,.1194481,.1026346,.0226628,.0208743,.0000000,.0000000,.0000000,.0000000
200.98,.0016214,.0000166,.1321311,.1114216,.1852815,.1550734,.1435014,.1217427,.1047682,.0231339,.0213082,.0000000,.0000000,.0000000,.0000000
201.98,.0010812,.0000170,.1244719,.1048523,.1882083,.1568016,.1469107,.1246344,.1074449,.0237250,.0218526,.0000000,.0000000,.0000000,.0000000
202.98,.0010842,.0000171,.1248227,.1051478,.1877620,.1559753,.1470215,.1247275,.1077394,.0237900,.0219125,.0000000,.0000000,.0000000,.0000000
203.98,.0007131,.0000099,.1159863,.0975904,.1914906,.1585289,.1505907,.1277550,.1104731,.0243936,.0224685,.0000000,.0000000,.0000000,.0000000
204.98,.0007136,.0000099,.1160689,.0976599,.1916270,.1586418,.1503213,.1275252,.1105414,.0244087,.0224824,.0000000,.0000000,.0000000,.0000000
205.98,.0007157,.0000055,.1164230,.0979578,.1911113,.1575776,.1505716,.1277368,.1108700,.0244813,.0225492,.0000000,.0000000,.0000000,.0000000
206.98,.0004654,.0000057,.1068059,.0897529,.1952588,.1602318,.1542976,.1308959,.1139494,.0251612,.0231755,.0000000,.0000000,.0000000,.0000000
207.98,.0002986,.0000032,.0964444,.0809381,.1996031,.1628761,.1584663,.1344313,.1172163,.0258826,.0238400,.0000000,.0000000,.0000000,.0000000
208.98,.0003000,.0000032,.0968929,.0813146,.1991942,.1614608,.1586001,.1345420,.1177453,.0259994,.0239475,.0000000,.0000000,.0000000,.0000000
209.98,.0001844,.0000032,.0969047,.0813245,.1992185,.1614804,.1586194,.1345584,.1177553,.0260016,.0239496,.0000000,.0000000,.0000000,.0000000
210.98,.0001892,.0000017,.0857159,.0718369,.2043895,.1656719,.1623918,.1377568,.1208025,.0266744,.0245693,.0000000,.0000000,.0000000,.0000000
211.98,.0001151,.0000018,.0861190,.0721747,.2039089,.1639785,.1627822,.1380860,.1213556,.0267965,.0246818,.0000000,.0000000,.0000000,.0000000
212.98,.0001181,.0000009,.0747527,.0625644,.2091802,.1682175,.1665771,.1413028,.1244818,.0274868,.0253176,.0000000,.0000000,.0000000,.0000000
213.98,.0001187,.0000009,.0751434,.0628914,.2087181,.1662749,.1669986,.1416577,.1251208,.0276279,.0254476,.0000000,.0000000,.0000000,.0000000
214.98,.0001194,.0000009,.0755725,.0632505,.2082732,.1640761,.1674628,.1420484,.1258228,.0277829,.0255903,.0000000,.0000000,.0000000,.0000000
215.98,.0000729,.0000010,.0642562,.0537097,.2133317,.1680611,.1715301,.1454985,.1288722,.0284562,.0262105,.0000000,.0000000,.0000000,.0000000
216.98,.0000734,.0000005,.0646680,.0540539,.2129328,.1655313,.1720818,.1459628,.1296842,.0286355,.0263757,.0000000,.0000000,.0000000,.0000000
217.98,.0000735,.0000005,.0647409,.0541148,.2131728,.1657179,.1716794,.1456174,.1298157,.0286646,.0264024,.0000000,.0000000,.0000000,.0000000
218.98,.0000740,.0000005,.0652038,.0545017,.2128318,.1628562,.1722518,.1460980,.1307282,.0288660,.0265880,.0000000,.0000000,.0000000,.0000000
219.98,.0000444,.0000005,.0543152,.0453455,.2176885,.1665725,.1761825,.1494319,.1337031,.0295229,.0271930,.0000000,.0000000,.0000000,.0000000
220.98,.0000444,.0000005,.0543904,.0454083,.2179902,.1668033,.1756934,.1490114,.1338710,.0295600,.0272271,.0000000,.0000000,.0000000,.0000000
221.98,.0000444,.0000003,.0543912,.0454089,.2179930,.1668055,.1756957,.1490133,.1338637,.0295584,.0272257,.0000000,.0000000,.0000000,.0000000
222.98,.0000258,.0000003,.0548382,.0457821,.2177662,.1635255,.1763297,.1495445,.1349450,.0297971,.0274456,.0000000,.0000000,.0000000,.0000000
223.98,.0000264,.0000003,.0447449,.0373149,.2222603,.1669002,.1799686,.1526306,.1377299,.0304120,.0280120,.0000000,.0000000,.0000000,.0000000
224.98,.0000149,.0000001,.0448223,.0373794,.2226449,.1671891,.1793700,.1521152,.1379477,.0304601,.0280562,.0000000,.0000000,.0000000,.0000000
225.98,.0000151,.0000001,.0451596,.0376608,.2221388,.1631185,.1807199,.1532600,.1389751,.0306870,.0282652,.0000000,.0000000,.0000000,.0000000
226.98,.0000151,.0000001,.0452452,.0377321,.2225598,.1634276,.1800504,.1526832,.1392273,.0307427,.0283165,.0000000,.0000000,.0000000,.0000000
227.98,.0000155,.0000001,.0364872,.0303994,.2261607,.1617177,.1848706,.1567707,.1429429,.0315631,.0290722,.0000000,.0000000,.0000000,.0000000
228.98,.0000086,.0000001,.0364875,.0303996,.2261622,.1617188,.1848719,.1567718,.1429439,.0315633,.0290724,.0000000,.0000000,.0000000,.0000000
229.98,.0000086,.0000001,.0365667,.0304656,.2266533,.1620699,.1841230,.1561261,.1432298,.0316264,.0291305,.0000000,.0000000,.0000000,.0000000
230.98,.0000087,.0000001,.0369074,.0307494,.2262567,.1567713,.1858385,.1575808,.1445642,.0319211,.0294019,.0000000,.0000000,.0000000,.0000000
231.98,.0000087,.0000001,.0369972,.0308242,.2268068,.1571525,.1850015,.1568585,.1448896,.0319929,.0294680,.0000000,.0000000,.0000000,.0000000
232.98,.0000089,.0000001,.0290267,.0241639,.2303666,.1596190,.1879052,.1593205,.1471636,.0324950,.0299305,.0000000,.0000000,.0000000,.0000000
233.98,.0000048,.0000001,.0290274,.0241645,.2303721,.1596228,.1879096,.1593243,.1471533,.0324927,.0299284,.0000000,.0000000,.0000000,.0000000
234.98,.0000049,.0000000,.0294110,.0244838,.2306893,.1540025,.1889197,.1601658,.1490833,.0329188,.0303209,.0000000,.0000000,.0000000,.0000000
235.98,.0000026,.0000000,.0294117,.0244844,.2306947,.1540061,.1889241,.1601696,.1490719,.0329163,.0303186,.0000000,.0000000,.0000000,.0000000
236.98,.0000026,.0000000,.0294117,.0244844,.2306947,.1540061,.1889241,.1601696,.1490719,.0329163,.0303186,.0000000,.0000000,.0000000,.0000000
237.98,.0000026,.0000000,.0226628,.0188533,.2337133,.1560213,.1913962,.1622654,.1510226,.0333470,.0307153,.0000000,.0000000,.0000000,.0000000
238.98,.0000026,.0000000,.0227340,.0189126,.2344476,.1565115,.1903309,.1613449,.1514656,.0334448,.0308054,.0000000,.0000000,.0000000,.0000000
239.98,.0000027,.0000000,.0229988,.0191328,.2342167,.1496509,.1925471,.1632236,.1532292,.0338343,.0311641,.0000000,.0000000,.0000000,.0000000
240.98,.0000014,.0000000,.0229988,.0191328,.2342170,.1496511,.1925473,.1632238,.1532294,.0338343,.0311641,.0000000,.0000000,.0000000,.0000000
241.98,.0000014,.0000000,.0229993,.0191333,.2342225,.1496546,.1925519,.1632277,.1532164,.0338314,.0311615,.0000000,.0000000,.0000000,.0000000
242.98,.0000007,.0000000,.0229993,.0191333,.2342227,.1496547,.1925520,.1632278,.1532165,.0338314,.0311615,.0000000,.0000000,.0000000,.0000000
243.98,.0000007,.0000000,.0174286,.0144909,.2367200,.1512504,.1946051,.1649682,.1548502,.0341922,.0314937,.0000000,.0000000,.0000000,.0000000
244.98,.0000007,.0000000,.0177165,.0147303,.2374104,.1440920,.1958871,.1660341,.1573729,.0347492,.0320068,.0000000,.0000000,.0000000,.0000000
245.98,.0000007,.0000000,.0177165,.0147303,.2374104,.1440920,.1958871,.1660341,.1573729,.0347492,.0320068,.0000000,.0000000,.0000000,.0000000
246.98,.0000007,.0000000,.0177165,.0147303,.2374104,.1440920,.1958871,.1660341,.1573729,.0347492,.0320068,.0000000,.0000000,.0000000,.0000000
247.98,.0000007,.0000000,.0179636,.0149358,.2372543,.1356223,.1986190,.1683497,.1595677,.0352338,.0324532,.0000000,.0000000,.0000000,.0000000
248.98,.0000007,.0000000,.0180381,.0149977,.2382380,.1361846,.1972411,.1671573,.1601911,.0353714,.0325799,.0000000,.0000000,.0000000,.0000000
249.98,.0000008,.0000000,.0134632,.0111890,.2403036,.1373653,.1989512,.1686066,.1615799,.0356781,.0328624,.0000000,.0000000,.0000000,.0000000
250.98,.0000004,.0000000,.0134632,.0111890,.2403037,.1373654,.1989512,.1686067,.1615800,.0356781,.0328624,.0000000,.0000000,.0000000,.0000000
251.98,.0000004,.0000000,.0134632,.0111890,.2403037,.1373654,.1989512,.1686067,.1615800,.0356781,.0328624,.0000000,.0000000,.0000000,.0000000
252.98,.0000004,.0000000,.0134636,.0111893,.2403106,.1373693,.1989570,.1686115,.1615645,.0356746,.0328592,.0000000,.0000000,.0000000,.0000000
253.98,.0000004,.0000000,.0134636,.0111893,.2403106,.1373693,.1989570,.1686115,.1615645,.0356746,.0328592,.0000000,.0000000,.0000000,.0000000
254.98,.0000002,.0000000,.0134636,.0111893,.2403106,.1373694,.1989570,.1686115,.1615645,.0356746,.0328592,.0000000,.0000000,.0000000,.0000000
255.98,.0000002,.0000000,.0136679,.0113591,.2401586,.1280797,.2019755,.1711697,.1640157,.0362159,.0333577,.0000000,.0000000,.0000000,.0000000
256.98,.0000002,.0000000,.0101065,.0083964,.2429432,.1295648,.2017618,.1709595,.1658963,.0366311,.0337402,.0000000,.0000000,.0000000,.0000000
257.98,.0000002,.0000000,.0101068,.0083966,.2429508,.1295689,.2017681,.1709649,.1658796,.0366274,.0337367,.0000000,.0000000,.0000000,.0000000
258.98,.0000001,.0000000,.0101068,.0083966,.2429508,.1295689,.2017682,.1709649,.1658796,.0366274,.0337368,.0000000,.0000000,.0000000,.0000000
259.98,.0000001,.0000000,.0101068,.0083966,.2429508,.1295689,.2017682,.1709649,.1658796,.0366274,.0337368,.0000000,.0000000,.0000000,.0000000
260.98,.0000001,.0000000,.0074617,.0061975,.2440142,.1201641,.2061369,.1746667,.1694712,.0374204,.0344672,.0000000,.0000000,.0000000,.0000000
261.98,.0000002,.0000000,.0074617,.0061975,.2440141,.1201641,.2061369,.1746666,.1694712,.0374204,.0344672,.0000000,.0000000,.0000000,.0000000
262.98,.0000001,.0000000,.0074617,.0061975,.2440142,.1201641,.2061369,.1746667,.1694712,.0374204,.0344672,.0000000,.0000000,.0000000,.0000000
263.98,.0000001,.0000000,.0074617,.0061975,.2440142,.1201641,.2061369,.1746667,.1694712,.0374204,.0344672,.0000000,.0000000,.0000000,.0000000
264.98,.0000001,.0000000,.0074617,.0061975,.2440142,.1201641,.2061369,.1746667,.1694712,.0374204,.0344672,.0000000,.0000000,.0000000,.0000000
265.98,.0000001,.0000000,.0075031,.0062319,.2453672,.1208304,.2043331,.1731040,.1703641,.0376175,.0346488,.0000000,.0000000,.0000000,.0000000
266.98,.0000001,.0000000,.0076333,.0063400,.2450149,.1101858,.2078783,.1761074,.1733200,.0382702,.0352499,.0000000,.0000000,.0000000,.0000000
267.98,.0000001,.0000000,.0054786,.0045495,.2459952,.1106267,.2087101,.1768121,.1740134,.0384233,.0353910,.0000000,.0000000,.0000000,.0000000
268.98,.0000001,.0000000,.0054786,.0045495,.2459952,.1106267,.2087101,.1768121,.1740134,.0384233,.0353910,.0000000,.0000000,.0000000,.0000000
269.98,.0000001,.0000000,.0076819,.0063804,.2465768,.1108882,.2058134,.1743180,.1743740,.0385029,.0354642,.0000000,.0000000,.0000000,.0000000
270.98,.0000001,.0000000,.0076819,.0063804,.2465768,.1108882,.2058134,.1743180,.1743740,.0385029,.0354642,.0000000,.0000000,.0000000,.0000000
271.98,.0000001,.0000000,.0076819,.0063804,.2465768,.1108882,.2058134,.1743180,.1743740,.0385029,.0354642,.0000000,.0000000,.0000000,.0000000
272.98,.0000001,.0000000,.0076819,.0063804,.2465768,.1108882,.2058134,.1743180,.1743740,.0385029,.0354642,.0000000,.0000000,.0000000,.0000000
273.98,.0000001,.0000000,.0076819,.0063804,.2465768,.1108882,.2058134,.1743180,.1743740,.0385029,.0354642,.0000000,.0000000,.0000000,.0000000
274.98,.0000001,.0000000,.0076822,.0063806,.2465861,.1108924,.2058212,.1743246,.1743542,.0384985,.0354602,.0000000,.0000000,.0000000,.0000000
275.98,.0000000,.0000000,.0055139,.0045788,.2475791,.1113390,.2066500,.1750266,.1750563,.0386535,.0356030,.0000000,.0000000,.0000000,.0000000
276.98,.0000000,.0000000,.0055139,.0045788,.2475791,.1113390,.2066500,.1750266,.1750563,.0386535,.0356030,.0000000,.0000000,.0000000,.0000000
277.98,.0000000,.0000000,.0055139,.0045788,.2475791,.1113390,.2066500,.1750266,.1750563,.0386535,.0356030,.0000000,.0000000,.0000000,.0000000
278.98,.0000000,.0000000,.0055139,.0045788,.2475791,.1113390,.2066500,.1750266,.1750563,.0386535,.0356030,.0000000,.0000000,.0000000,.0000000
279.98,.0000000,.0000000,.0055139,.0045788,.2475791,.1113390,.2066500,.1750266,.1750563,.0386535,.0356030,.0000000,.0000000,.0000000,.0000000
280.98,.0000000,.0000000,.0056144,.0046622,.2469762,.1002613,.2104151,.1782156,.1782458,.0393578,.0362516,.0000000,.0000000,.0000000,.0000000
281.98,.0000000,.0000000,.0056555,.0046964,.2487881,.1009969,.2080339,.1761518,.1795254,.0396403,.0365118,.0000000,.0000000,.0000000,.0000000
282.98,.0000000,.0000000,.0056555,.0046964,.2487881,.1009969,.2080339,.1761518,.1795254,.0396403,.0365118,.0000000,.0000000,.0000000,.0000000
283.98,.0000000,.0000000,.0040137,.0033325,.2495541,.1013078,.2086744,.1766941,.1800492,.0397559,.0366183,.0000000,.0000000,.0000000,.0000000
284.98,.0000000,.0000000,.0040137,.0033325,.2495541,.1013078,.2086744,.1766941,.1800492,.0397559,.0366183,.0000000,.0000000,.0000000,.0000000
285.98,.0000000,.0000000,.0040895,.0033955,.2485699,.0900194,.2126196,.1800347,.1834532,.0405075,.0373106,.0000000,.0000000,.0000000,.0000000
286.98,.0000000,.0000000,.0040895,.0033955,.2485699,.0900194,.2126196,.1800347,.1834532,.0405075,.0373106,.0000000,.0000000,.0000000,.0000000
287.98,.0000000,.0000000,.0040895,.0033955,.2485699,.0900194,.2126196,.1800347,.1834532,.0405075,.0373106,.0000000,.0000000,.0000000,.0000000
288.98,.0000000,.0000000,.0041243,.0034243,.2506817,.0907842,.2098789,.1776592,.1849813,.0408449,.0376214,.0000000,.0000000,.0000000,.0000000
289.98,.0270611,.0000000,.0039789,.0033036,.2418433,.0875834,.2068659,.1751628,.1784888,.0394113,.0363010,.0000000,.0000000,.0000000,.0000000
290.98,.0064371,.0000000,.0040632,.0033736,.2469699,.0894399,.2112510,.1788758,.1822723,.0402468,.0370705,.0000000,.0000000,.0000000,.0000000
291.98,.0018179,.0000000,.0040064,.0033264,.2491004,.1011237,.2082951,.1763729,.1797219,.0396836,.0365518,.0000000,.0000000,.0000000,.0000000
292.98,.0007445,.0000000,.0040441,.0033577,.2514472,.1020764,.2057987,.1742054,.1813851,.0400508,.0368900,.0000000,.0000000,.0000000,.0000000
293.98,.0002847,.0000000,.0057014,.0047345,.2508058,.1018160,.2052737,.1737610,.1808916,.0399418,.0367896,.0000000,.0000000,.0000000,.0000000
294.98,.0001028,.0000000,.0057024,.0047353,.2508514,.1018345,.2053110,.1737926,.1809246,.0399491,.0367963,.0000000,.0000000,.0000000,.0000000
295.98,.0000605,.0000000,.0040471,.0033602,.2516304,.1021507,.2059487,.1743323,.1814864,.0400731,.0369106,.0000000,.0000000,.0000000,.0000000
296.98,.0000349,.0000000,.0040472,.0033603,.2516369,.1021534,.2059539,.1743368,.1814911,.0400742,.0369115,.0000000,.0000000,.0000000,.0000000
297.98,.0000349,.0000000,.0040472,.0033603,.2516369,.1021534,.2059539,.1743368,.1814911,.0400742,.0369115,.0000000,.0000000,.0000000,.0000000
298.98,.0000349,.0000000,.0040472,.0033603,.2516369,.1021534,.2059539,.1743368,.1814911,.0400742,.0369115,.0000000,.0000000,.0000000,.0000000
299.98,.0000201,.0000000,.0041244,.0034244,.2506879,.0907864,.2098841,.1776636,.1849544,.0408389,.0376159,.0000000,.0000000,.0000000,.0000000
300.98,.0000201,.0000000,.0041244,.0034244,.2506879,.0907864,.2098841,.1776636,.1849544,.0408389,.0376159,.0000000,.0000000,.0000000,.0000000
301.98,.0000113,.0000000,.0041641,.0034574,.2531038,.0916613,.2067515,.1749496,.1867041,.0412252,.0379717,.0000000,.0000000,.0000000,.0000000
302.98,.0000000,.0000000,.0041642,.0034574,.2531066,.0916623,.2067538,.1749516,.1867062,.0412257,.0379721,.0000000,.0000000,.0000000,.0000000
303.98,.0000000,.0000000,.0041642,.0034574,.2531066,.0916623,.2067538,.1749516,.1867062,.0412257,.0379721,.0000000,.0000000,.0000000,.0000000
304.98,.0000000,.0000000,.0041642,.0034574,.2531066,.0916623,.2067538,.1749516,.1867062,.0412257,.0379721,.0000000,.0000000,.0000000,.0000000
305.98,.0000000,.0000000,.0041644,.0034576,.2531188,.0916667,.2067638,.1749600,.1866816,.0412202,.0379670,.0000000,.0000000,.0000000,.0000000
306.98,.1589522,.0000000,.0025070,.0020812,.2121147,.0677272,.1777041,.1503702,.1604733,.0354333,.0326369,.0000000,.0000000,.0000000,.0000000
307.98,.1379629,.0000000,.0025201,.0020922,.2186867,.0791972,.1786374,.1511599,.1613160,.0356194,.0328083,.0000000,.0000000,.0000000,.0000000
308.98,.0997762,.0000000,.0026319,.0021850,.2283851,.0827094,.1865597,.1578636,.1684398,.0371923,.0342571,.0000000,.0000000,.0000000,.0000000
309.98,.2159059,.0000000,.0022924,.0019031,.1989232,.0720399,.1624933,.1374990,.1467109,.0323945,.0298379,.0000000,.0000000,.0000000,.0000000
310.98,.2455382,.0000000,.0022057,.0018312,.1914055,.0693173,.1563524,.1323027,.1411665,.0311702,.0287102,.0000000,.0000000,.0000000,.0000000
311.98,.3751575,.0000000,.0017922,.0014879,.1590881,.0645827,.1270391,.1074983,.1147003,.0253264,.0233276,.0000000,.0000000,.0000000,.0000000
312.98,.3852512,.0000000,.0024428,.0020282,.1550309,.0697191,.1243122,.1052283,.1095274,.0241842,.0222756,.0000000,.0000000,.0000000,.0000000
313.98,.3827129,.0000004,.0024529,.0020366,.1556709,.0700069,.1248254,.1056627,.1099796,.0242840,.0223675,.0000000,.0000000,.0000000,.0000000
314.98,.0000000,.0000026,.0027894,.0023157,.2527358,.1136580,.2026573,.1715462,.1785548,.0394258,.0363143,.0000000,.0000000,.0000000,.0000000
315.98,.0000000,.0000089,.0027894,.0023157,.2527342,.1136573,.2026560,.1715451,.1785537,.0394255,.0363140,.0000000,.0000000,.0000000,.0000000
316.98,.3956917,.0002294,.0011705,.0009717,.1529120,.0687662,.1226131,.1037901,.1080305,.0238537,.0219711,.0000000,.0000000,.0000000,.0000000
317.98,.0000000,.2316996,.2006637,.1702413,.0997916,.0318630,.0856873,.0725330,.0754963,.0166700,.0153544,.0000000,.0000000,.0000000,.0000000
318.98,.2173931,.1794592,.1583760,.1343649,.0779475,.0248883,.0669306,.0566557,.0589704,.0130210,.0119933,.0000000,.0000000,.0000000,.0000000
