 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),mod_ET(mm/d),mod_LE(MJ/m2/d),mod_ET(MJ.m-2.d-1),mod_SoilE(mm/d),mod_can_evap(mm/d),weighted_SWP(MPa),plant_resistance_layer1,canopy_soil_resistance_layer1,LSC(mmol/m2/s/Mpa),sapflow(mm/d),mean-LAI
205,1.8211860,4.4417406,3.7438790,.1714999,.1155265,-.2517071,3.8287011,2.1851690,.2900272,3.0456576,3.4400000
206,1.6156781,3.9479947,3.6755936,.1674956,-.0545791,-.2472276,3.8287011,2.2576649,.2865727,2.9815472,3.4400000
207,1.6037708,3.9183425,3.5369047,.1713340,-.0148411,-.2415795,3.8287011,2.3329501,.2830712,2.8483155,3.4400000
208,1.6711873,4.0802978,3.5405432,.1400857,.0819462,-.2475058,3.8287011,2.3399329,.2827508,2.8937076,3.4400000
209,1.6025934,3.9353632,3.3207130,.0989737,.1512596,-.2474492,3.8287011,2.3403367,.2827323,2.6975025,3.4400000
210,1.1979235,2.9545308,2.8193727,.0690970,-.0141206,-.2379755,3.8287011,2.4113724,.2795137,2.2815640,3.4400000
211,.9057955,2.2417026,2.3825015,.0612402,-.1179389,-.2431898,3.8287011,2.4196402,.2791439,1.9111041,3.4400000
212,1.2114789,2.9911992,2.6646562,.0880474,.0444621,-.2339780,3.8287011,2.4895200,.2760565,2.1208395,3.4400000
213,1.1971675,2.9480683,2.8830273,.0891010,-.0616873,-.2394775,3.8287011,2.4995452,.2756192,2.3125705,3.4400000
214,1.2308417,3.0293132,2.9718016,.1042888,-.0807922,-.2451081,3.8287011,2.5112051,.2751123,2.3641652,3.4400000
215,1.3873737,3.4088020,3.0934881,.1076279,.0203452,-.2351770,3.8287011,2.5772989,.2722738,2.4808564,3.4400000
216,1.4417035,3.5358657,3.1306549,.1183206,.0472421,-.2409444,3.8287011,2.5915614,.2716690,2.5350446,3.4400000
217,1.3675558,3.3566839,3.1672635,.1198905,-.0432482,-.2425022,3.8287011,2.5938165,.2715736,2.5217674,3.4400000
218,1.3863115,3.3947237,3.2466029,.1337393,-.0736056,-.2484679,3.8287011,2.6107058,.2708613,2.6117935,3.4400000
219,1.6122936,3.9463377,2.9375247,.1232096,.2891451,-.2393133,3.8287011,2.6726697,.2682797,2.4411673,3.4400000
220,1.4259065,3.5104274,2.7852730,.0792184,.2152455,-.2410732,3.8287011,2.6758445,.2681488,2.2265276,3.4400000
221,1.1656745,2.8633900,2.9262086,.0973833,-.1225186,-.2411017,3.8287011,2.6758483,.2681486,2.3339189,3.4400000
222,1.3353503,3.2798399,2.8986444,.0910375,.0650615,-.2472561,3.8287011,2.6969221,.2672827,2.3585016,3.4400000
223,1.1304545,2.7862942,2.5890093,.0916203,-.0110451,-.2390336,3.8287011,2.7528531,.2650113,2.0773013,3.4400000
224,1.1487373,2.8290486,2.7011400,.0926560,-.0405772,-.2410097,3.8287011,2.7573788,.2648292,2.1462721,3.4400000
225,1.2857101,3.1603494,2.9184618,.1025757,-.0046190,-.2452700,3.8287011,2.7781151,.2639980,2.3251751,3.4400000
226,1.3595931,3.3312036,2.9792805,.1089989,.0352841,-.2473545,3.8287011,2.7833661,.2637883,2.4169334,3.4400000
227,1.2414695,3.0497648,2.7000875,.0975867,.0457769,-.2442944,3.8287011,2.8573192,.2608706,2.2176100,3.4400000
228,.9308478,2.2965167,2.1387375,.0690126,-.0043578,-.2442900,3.8287011,2.8573525,.2608693,1.7331409,3.4400000
229,1.2111121,2.9796864,2.5067692,.1242911,.0681375,-.2465600,3.8287011,2.8637661,.2606193,1.8636337,3.4400000
230,1.4195154,3.4801490,2.8357966,.1957268,.0675540,-.2504949,3.8287011,2.8915636,.2595413,2.2225464,3.4400000
231,1.1605370,2.8375653,2.8551252,.2277409,-.2341085,-.2529236,3.8287011,2.8991422,.2592489,2.2588072,3.4400000
232,1.7975125,4.3913786,3.2263158,.2476140,.2293827,-.2467564,3.8287011,2.9428002,.2575775,2.5167926,3.4400000
233,1.2661796,3.0996868,2.8341788,.1719201,-.0627035,-.2467975,3.8287011,2.9428256,.2575765,2.4849569,3.4400000
234,1.0347538,2.5360899,2.3781333,.1541470,-.0884141,-.2530501,3.8287011,2.9842804,.2560092,1.9119691,3.4400000
235,1.0836208,2.6669998,2.3694998,.0978323,.0238432,-.2530958,3.8287011,2.9842980,.2560086,1.9487925,3.4400000
236,.9245978,2.2744020,2.1095230,.0956542,-.0274197,-.2530958,3.8287011,2.9842980,.2560086,1.6860818,3.4400000
237,1.0235147,2.5207627,2.4479055,.1056202,-.0760585,-.2479368,3.8287011,3.0213135,.2546252,1.8716131,3.4400000
238,1.3626185,3.3444181,2.7653423,.1674506,.0682225,-.2506597,3.8287011,3.0323195,.2542167,2.1215191,3.4400000
239,1.5574359,3.8085809,2.9309089,.2201963,.1389557,-.2541342,3.8287011,3.0693738,.2528511,2.3009506,3.4400000
240,1.3143335,3.2111716,2.6980040,.2156684,-.0050199,-.2541333,3.8287011,3.0693808,.2528509,2.2994073,3.4400000
241,.7879772,1.9434059,2.0939188,.0652101,-.1253078,-.2541860,3.8287011,3.0693878,.2528506,1.8098908,3.4400000
242,.6202394,1.5379390,1.5140229,.0417662,-.0319574,-.2541855,3.8287011,3.0693915,.2528505,1.2071152,3.4400000
243,1.0223661,2.5268649,1.9603914,.0801872,.1488554,-.2499507,3.8287011,3.1002495,.2517244,1.4948173,3.4400000
244,1.0534943,2.5963502,2.2479243,.1170960,.0244338,-.2560229,3.8287011,3.1553738,.2497376,1.7179487,3.4400000
245,1.1834472,2.9026401,2.4379213,.1825824,.0074894,-.2560229,3.8398637,3.1553738,.2500660,1.8547712,3.4299998
246,1.1784896,2.8866665,2.7690586,.1959191,-.1475586,-.2560229,3.8510914,3.1553738,.2503953,2.1815080,3.4199998
247,1.1603540,2.8375960,2.5330358,.2034498,-.0783013,-.2588170,3.8623849,3.2006116,.2491196,2.0922430,3.4099998
248,1.4012327,3.4234923,2.6917854,.2245775,.0751592,-.2620007,3.8737448,3.2169769,.2488754,2.0712075,3.3999998
249,1.2091531,2.9568701,2.3725156,.1996696,.0403661,-.2585292,3.8851718,3.2433320,.2482865,2.0662177,3.3899998
250,1.0886381,2.6667665,2.3945175,.1866914,-.0744785,-.2585290,3.8966664,3.2433342,.2486201,1.8351617,3.3799998
251,1.3271979,3.2590463,2.3814985,.1402693,.2172373,-.2585290,3.9082292,3.2433342,.2489547,2.0313221,3.3699998
252,.5825363,1.4356370,1.8305377,.0669381,-.2257983,-.2585928,3.9198609,3.2433441,.2492899,1.5097818,3.3599998
253,1.1906562,2.9314771,2.2165375,.1201550,.1702637,-.2585928,3.9315619,3.2433441,.2496263,1.6379774,3.3499998
254,1.0637062,2.6097380,2.3378799,.1683267,-.0569160,-.2585927,3.9433331,3.2433452,.2499635,1.8595944,3.3399998
255,1.0119217,2.4789735,2.2545215,.1588687,-.0661734,-.2610182,3.9551749,3.2930603,.2485849,1.8795595,3.3299998
256,.8205854,2.0184493,1.6670363,.1052888,.0389230,-.2615786,3.9670881,3.3343981,.2475152,1.4270721,3.3199998
257,.4057026,1.0071942,1.1123778,.0281687,-.0697658,-.2616481,3.9790733,3.3344095,.2478558,.9456133,3.3099998
258,.4061190,1.0084225,.9081855,.0214525,.0196906,-.2616480,3.9911311,3.3344101,.2481976,.7355091,3.2999998
259,.5562467,1.3814201,1.1717277,.0274082,.0569922,-.2616480,4.0032622,3.3344101,.2485404,.8746971,3.2899998
260,.7150693,1.7662798,1.8671751,.0674971,-.1086589,-.2615229,4.0154672,3.4054020,.2465033,1.3964937,3.2799998
261,.6736467,1.6626366,1.4058070,.0346461,.0703795,-.2615230,4.0277469,3.4054014,.2468486,1.2249429,3.2699998
262,.4730143,1.1743883,1.0851525,.0263294,.0098193,-.2615229,4.0401020,3.4054020,.2471949,.8759186,3.2599998
263,.3253698,.8067248,.9837126,.0179811,-.0888724,-.2615229,4.0525331,3.4054020,.2475422,.8113552,3.2499998
264,-.0770344,-.1920003,.9007425,.0178229,-.4570851,-.2615229,4.0650409,3.4054020,.2478905,.7158465,3.2399998
265,.1807704,.4453308,1.3894355,.0431344,-.4224104,-.2651312,4.0776262,3.4297510,.2474347,1.0165740,3.2299998
266,.4543491,1.1223302,1.6923431,.0661353,-.2957698,-.2667926,4.0902896,3.4876915,.2458906,1.2936902,3.2199998
267,.5297493,1.3056654,1.7784228,.0910269,-.2817845,-.2651050,4.1030319,3.5012550,.2458033,1.3954983,3.2099998
268,.4469042,1.0968983,1.9651011,.1173869,-.4686952,-.2651050,4.1158539,3.5012550,.2461564,1.4933931,3.1999998
269,.5389356,1.3200662,2.2283033,.1559769,-.5249107,-.2706340,4.1287563,3.5168286,.2460084,1.7285510,3.1899998
270,.5098811,1.2492728,2.2421188,.1585457,-.5625528,-.2706340,4.1417398,3.5168286,.2463636,1.8010108,3.1799998
271,.4809086,1.1758239,2.4430100,.1699651,-.6856825,-.2706340,4.1548052,3.5168286,.2467199,1.9249991,3.1699998
272,.6531481,1.5974104,2.2239528,.1830102,-.4373564,-.2706340,4.1679533,3.5168286,.2470772,1.8007595,3.1599998
273,.4549273,1.1158081,1.7377628,.1179409,-.3694709,-.2706340,4.1811849,3.5168286,.2474355,1.5597910,3.1499998
274,.2102000,.5142424,1.5487369,.0814149,-.4986608,-.2707187,4.1945008,3.5168446,.2477944,1.2595933,3.1399998
275,.1766043,.4325023,1.5946452,.0667496,-.5354063,-.2690220,4.2079018,3.5306369,.2477125,1.2693249,3.1299998
276,.0993774,.2444819,1.3369338,.0456464,-.4860254,-.2690220,4.2213886,3.5306369,.2480741,1.0692533,3.1199998
277,-.2021008,-.5038403,.9242495,.0238175,-.5984440,-.2690220,4.2349622,3.5306369,.2484368,.7961824,3.1099998
278,.0643204,.1529447,1.4572213,.0428047,-.5681488,-.2690220,4.2486234,3.5306369,.2488005,1.1211995,3.0999998
279,-.0610874,-.1549374,1.1852358,.0321045,-.5715582,-.2690220,4.2623730,3.5306369,.2491653,.9675426,3.0899998
280,-.0134745,-.0369781,1.1862518,.0428670,-.5346422,-.2702957,4.2762119,3.5924151,.2475720,.9146321,3.0799998
281,-.0132257,-.0386739,1.3972115,.0430156,-.6215243,-.2742763,4.2901409,3.6275141,.2468405,1.1414637,3.0699998
282,-.0001342,-.0024738,.9823582,.0319012,-.4272341,-.2742763,4.3041610,3.6275141,.2472094,.7715508,3.0599998
283,.2293163,.5671495,1.2937382,.0644026,-.3567682,-.2730622,4.3182730,3.6384453,.2472393,.9500388,3.0499998
284,.3577830,.8815981,1.6443616,.0938485,-.4022338,-.2730622,4.3324778,3.6384453,.2476105,1.2620716,3.0399998
285,.3668641,.9017353,1.8387636,.1091184,-.4885943,-.2739341,4.3467764,3.7041011,.2459605,1.4175112,3.0299998
286,.4969820,1.2227786,1.7151370,.1151283,-.3144384,-.2739341,4.3611697,3.7041011,.2463346,1.4176594,3.0199998
287,.2741267,.6743935,1.5951619,.0841924,-.4565526,-.2739341,4.3756587,3.7041011,.2467098,1.3354014,3.0099998
288,-.0625946,-.1575001,.7489033,.0241699,-.3885384,-.2781294,4.3902442,3.7462652,.2458057,.7164570,2.9999998
289,.2515154,.6244948,.4253360,.0130392,.0677035,-.2896665,4.4049273,3.5708650,.2515975,.3433882,2.9899998
290,.3071843,.7635199,.7141993,.0200980,-.0001872,-.2777010,4.4197089,3.6708522,.2488607,.5392433,2.9799998
291,.3039002,.7547296,.8018986,.0227857,-.0416703,-.2741527,4.4345901,3.6287232,.2505424,.6314335,2.9699998
292,-.3260489,-.8101022,.6937386,.0143717,-.6204911,-.2776191,4.4495718,3.6749332,.2494955,.5535271,2.9599998
293,.0129999,.0315761,.9843703,.0369733,-.4203459,-.2787576,4.4646551,3.6663286,.2501417,.7387785,2.9499998
294,.0532244,.1306677,1.0366867,.0412150,-.4051999,-.2786453,4.4798410,3.6673647,.2504928,.8220066,2.9399998
295,-.0257103,-.0661495,1.2064875,.0463943,-.5588200,-.2773015,4.4951306,3.6787697,.2505269,.9181251,2.9299998
296,-.0099757,-.0276280,1.2496503,.0479325,-.5622803,-.2772853,4.5105249,3.6789234,.2509076,.9988266,2.9199998
297,-.2198018,-.5511975,.4911223,.0141515,-.4308638,-.2772853,4.5260250,3.6789234,.2512942,.5046921,2.9099998
298,.3945019,.9825952,.6523731,.0236621,.1108763,-.2772853,4.5416319,3.6789234,.2516820,.4747010,2.8999998
299,.4694231,1.1625943,1.1961358,.0423409,-.0556616,-.2782439,4.5573469,3.7461575,.2500299,.8833785,2.8899998
300,.5999053,1.4858776,1.3282209,.0666264,-.0041495,-.2782439,4.5731710,3.7461575,.2504209,.9801768,2.8799998
301,.9739194,2.4014589,1.4646620,.1125970,.2671961,-.2825527,4.5891054,3.7946207,.2493632,1.1638519,2.8699998
302,.1455308,.3384264,.6068108,.0268279,-.1232317,-.2825453,4.6051513,3.7946207,.2497570,.6414407,2.8599998
303,-.0456764,-.1294925,.3475979,.0218223,-.1889715,-.2825453,4.6213097,3.7946207,.2501522,.2856584,2.8499998
304,-.0475026,-.1463113,.3750660,.0237917,-.2065173,-.2825453,4.6375819,3.7946207,.2505486,.2899022,2.8399998
305,-.1169781,-.3502521,.4178489,.0259672,-.2958003,-.2826542,4.6539691,3.7946457,.2509455,.3177618,2.8299998
306,-.1690534,-.4834148,.2857038,.0113831,-.2909150,-.3919070,4.6704726,3.0067520,.2771392,.2243461,2.8199998
307,-.6063495,-1.5071871,.3254702,.0080398,-.7454458,-.3743982,4.6870935,3.0716331,.2752039,.2610540,2.8099998
308,-.3438769,-.8549175,.5957893,.0184949,-.6027287,-.3451303,4.7038331,3.2877890,.2681380,.4474162,2.7999998
309,-.6818652,-1.6904350,.3213769,.0059482,-.8175552,-.4386275,4.7038328,2.6113197,.2929340,.2671947,2.8000000
310,-.7224226,-1.7856271,.4003980,.0172734,-.9019302,-.4562219,4.7038328,2.4578468,.2992115,.2970744,2.8000000
311,-.8916531,-2.2106915,.1322916,.0053750,-.9503993,-.2844783,4.7038328,2.2546066,.3079508,.1683310,2.8000000
312,-.3745849,-.9360207,.3288403,.0147519,-.5211872,-.2292640,4.7038328,2.2100657,.3099347,.2778187,2.8000000
313,-.2837025,-.8062694,.2945613,.0147801,-.4130442,-.2374933,4.7038328,2.2100869,.3099338,.2176116,2.8000000
314,-.1951253,-.5445256,.5987715,.0355740,-.4709141,-.2749595,4.7038328,2.2131233,.3097977,.4700117,2.8000000
315,-.3323390,-.9468192,.1684338,.0094884,-.4029887,-.2749636,4.7038328,2.2131254,.3097976,.1504209,2.8000000
316,-.3188060,-.8619846,.2851443,.0159086,-.4452951,-.1955439,4.7038328,2.2143736,.3097417,.2324259,2.8000000
317,-.5234542,-1.3936050,.1512455,.0101090,-.5941675,-.1563784,4.7038328,1.2212992,.3616556,.1642160,2.8000000
318,.2870073,.6491681,.3589992,.0342395,.1111619,-.1344444,4.7038328,1.2212826,.3616566,.2771706,2.8000000
319,.3227082,.7972247,.8089420,.0723878,-.0760264,-.1264238,4.7038328,1.2212776,.3616569,.6594162,2.8000000
320,-.2634318,-.6583586,.4317298,.0451619,-.4816568,-.1262157,4.7038328,1.2140593,.3620980,.3441913,2.8000000
321,-.3639068,-.9229964,.4388614,.0350049,-.5741963,-.1360686,4.7038328,1.1861831,.3638118,.3492518,2.8000000
322,-.4361606,-1.0951267,.3832536,.0260961,-.6159053,-.1409721,4.7038328,1.1488108,.3661349,.3041656,2.8000000
323,-.3366030,-.8394108,.6033721,.0379203,-.6179247,-.1392329,4.7038328,1.1346458,.3670232,.4781548,2.8000000
324,-.2569379,-.6406540,.4655999,.0322825,-.4761872,-.1386375,4.7038328,1.1293549,.3673561,.3642174,2.8000000
325,-.1956409,-.5079837,.2626042,.0324652,-.3314143,-.1368570,4.7038328,1.1276769,.3674618,.2152800,2.8000000
326,-.4658143,-1.3145912,.0308640,.0055466,-.4832867,-.1018387,4.7038328,1.1270310,.3675025,.0378089,2.8000000
327,-.3727615,-1.0567790,.1621157,.0114630,-.4411180,-.0966183,4.7038328,1.1224827,.3677894,.1302801,2.8000000
328,-.4419193,-1.2576862,.1263696,.0082254,-.4990057,-.0930342,4.7038328,1.1223344,.3677988,.1004332,2.8000000
329,-.2622761,-.7435526,.2020961,.0225349,-.3557992,-.0899025,4.7038328,1.1222293,.3678054,.1557427,2.8000000
330,-.3654695,-1.0612459,.2315613,.0147629,-.4713226,-.0873592,4.7038328,1.1221606,.3678097,.1902456,2.8000000
331,-.2593717,-.7353187,.0824377,.0163529,-.3048031,-.0958726,4.7038328,1.1221042,.3678133,.0612253,2.8000000
332,-.2108071,-.5976381,.0914411,.0227719,-.2658333,-.0924722,4.7038328,1.1220564,.3678163,.0747572,2.8000000
333,-.1972480,-.5505262,.1098905,.0253910,-.2622830,-.0903708,4.7038328,1.1220335,.3678178,.0786820,2.8000000
334,-.2670578,-.7173262,.3328066,.0238842,-.4224243,-.0882158,4.7038328,1.1220140,.3678190,.2684872,2.8000000
335,-.2263129,-.6723325,.3392953,.0312218,-.3869401,-.0865384,4.7038328,1.1219976,.3678200,.2706658,2.8000000
336,-.2479112,-.7028282,.2295764,.0288975,-.3564972,-.0847780,4.7038328,1.1219865,.3678207,.1821219,2.8000000
337,-.1587133,-.4581051,.3111017,.0384857,-.3112064,-.0835164,4.7038328,1.1219813,.3678211,.2406281,2.8000000
338,.1312395,.3067760,.6205435,.0676845,-.1801109,-.0883223,4.7038328,1.1219799,.3678212,.4744140,2.8000000
339,-.1575964,-.3937678,.8497882,.0541413,-.5536802,-.0900141,4.7038328,1.1219834,.3678209,.6862047,2.8000000
340,-.2283860,-.5698178,.8298574,.0557847,-.6179985,-.1117674,4.7038328,1.1219850,.3678208,.6562691,2.8000000
341,-.2630143,-.6764665,.5640438,.0471066,-.5360821,-.1116547,4.7038328,1.1219842,.3678209,.4450366,2.8000000
342,-.2859300,-.7130642,.5579662,.0551689,-.5650050,-.1040927,4.7038328,1.1219880,.3678206,.4436508,2.8000000
343,-.0314631,-.0799111,.3691631,.0196839,-.1993617,-.1012898,4.7038328,1.1219835,.3678209,.3101428,2.8000000
344,.1360586,.3414198,.2573925,.0189446,.0148404,-.0869144,4.7038328,1.1181539,.3680629,.1989281,2.8000000
345,-.1316580,-.3277964,.2302105,.0291797,-.2532006,-.0668597,4.7038328,1.1181362,.3680640,.1874282,2.8000000
346,-.3354578,-.8364564,.2328507,.0392360,-.4680180,-.0646221,4.7038328,1.1181286,.3680645,.1883735,2.8000000
347,-.4970199,-1.2381612,.1750383,.0327141,-.5999538,-.0618826,4.7038328,1.1147676,.3682771,.1433835,2.8000000
348,-.0243519,-.0790113,.4135032,.0808515,-.2716510,-.0640368,4.7038328,1.1118236,.3684635,.3303055,2.8000000
349,-.3264050,-.9253580,.0851915,.0385431,-.3949980,-.0608346,4.7038328,1.0995673,.3692417,.0657773,2.8000000
350,-.1311338,-.3717642,.1637447,.0621133,-.2510054,-.0489766,4.7038328,1.0929251,.3696648,.1281451,2.8000000
351,-.0810397,-.2297475,.2997709,.0785264,-.2636150,-.0444928,4.7038328,1.0923256,.3697030,.2340669,2.8000000
352,-.0771124,-.2207069,.3738893,.0843734,-.2948429,-.0436208,4.7038328,1.0922227,.3697096,.2918826,2.8000000
353,-.0753548,-.2075054,.4259437,.0848567,-.3148969,-.0427016,4.7038328,1.0921905,.3697116,.3333096,2.8000000
354,-.1469227,-.3804026,.4859000,.0874019,-.4210335,-.0466339,4.7038328,1.0921770,.3697125,.3807705,2.8000000
355,-.3389978,-.9087073,.3149100,.0349958,-.4960422,-.0418597,4.7038328,1.0921676,.3697131,.2615928,2.8000000
356,-.2345041,-.6596325,.3746661,.0545779,-.4329932,-.0416903,4.7038328,1.0921639,.3697133,.2853625,2.8000000
357,-.3633936,-.9174584,.0716666,.0101623,-.4012168,-.0414592,4.7038328,1.0921578,.3697137,.0683264,2.8000000
358,-.0892339,-.2168956,.1184678,.0143573,-.1497445,-.0426013,4.7038328,1.0921523,.3697141,.0883695,2.8000000
359,-.2570966,-.6418042,.0182468,-.0165373,-.2459212,-.0406338,4.7038328,1.0921455,.3697145,.0200691,2.8000000
360,.2849380,.7089832,.2147977,.0502207,.1497784,-.0404754,4.7038328,1.0921376,.3697150,.1628272,2.8000000
361,-.1441241,-.4084056,.1556156,.0783310,-.2783910,-.0401210,4.7038328,1.0921375,.3697150,.1254887,2.8000000
362,-.0870391,-.2467559,.2531366,.1142510,-.2905799,-.0401350,4.7038328,1.0921375,.3697150,.2000188,2.8000000
363,-.0948871,-.2690049,.2538391,.1042071,-.2886318,-.0401351,4.7038328,1.0921376,.3697150,.1922229,2.8000000
364,-.2033442,-.5764807,.2745873,.0814463,-.3781970,-.0401408,4.7038328,1.0921377,.3697150,.2282398,2.8000000
365,-.1962341,-.5507025,.2754568,.0753305,-.3804507,-.0401410,4.7038328,1.0921377,.3697150,.2085239,2.8000000
366,-.2953591,-.7360535,.4469721,.0959684,-.5710103,-.0419126,4.7038328,1.0921378,.3697150,.3508029,2.8000000
367,.1100892,.2718312,.8182747,.1516396,-.3712146,-.0425620,4.7038328,1.0921378,.3697150,.6609994,2.8000000
368,-.6539334,-1.7314399,.0363473,.0121061,-.6802437,-.0401007,4.7038328,1.0921371,.3697150,.0328833,2.8000000
369,-.2216576,-.6283994,.0908389,.0559257,-.3096253,-.0400935,4.7038328,1.0921371,.3697150,.0706456,2.8000000
370,-.1948550,-.5524140,.1514637,.0633031,-.3115844,-.0401101,4.7038328,1.0921372,.3697150,.1213337,2.8000000
371,-.3270286,-.9229729,.1608836,.0470981,-.4300251,-.0401107,4.7038328,1.0921372,.3697150,.1254466,2.8000000
372,-.4250419,-1.0616525,.1773109,.0391984,-.5353044,-.0413205,4.7038328,1.0921373,.3697150,.1415531,2.8000000
373,-.4991373,-1.2443826,.3501602,.0477966,-.6877224,-.0406762,4.7038328,1.0921371,.3697150,.2669458,2.8000000
374,.3165030,.7623530,.6537094,.3382437,-.2852318,-.0413287,4.7038328,1.0921371,.3697150,.5340860,2.8000000
375,-.1576361,-.4468983,.0987725,.0732908,-.2657672,-.0400897,4.7038328,1.0921371,.3697150,.0789521,2.8000000
376,-.1533488,-.4347438,.0428534,.0565883,-.2250529,-.0401025,4.7038328,1.0921371,.3697150,.0343200,2.8000000
377,.0383818,.1088123,.1549951,.1287810,-.1450712,-.0401050,4.7038328,1.0921371,.3697150,.1169287,2.8000000
378,.0052784,.0149642,.2149732,.1083926,-.1789426,-.0401068,4.7038328,1.0921372,.3697150,.1721030,2.8000000
379,-.1205686,-.3418120,.1112266,.0666846,-.2264866,-.0401070,4.7038328,1.0921373,.3697150,.0876674,2.8000000
380,-.0648827,-.1839425,.2418795,.0938331,-.2440349,-.0401265,4.7038328,1.0921374,.3697150,.1821894,2.8000000
381,-.1134884,-.3293691,.2796623,.0869383,-.3002570,-.0401250,4.7038328,1.0921374,.3697150,.2278777,2.8000000
382,-.1835612,-.5279915,.2453369,.0676172,-.3380544,-.0401242,4.7038328,1.0921374,.3697150,.1949607,2.8000000
383,-.0016473,-.0187123,.5057331,.1188340,-.3169333,-.0427787,4.7038328,1.0921375,.3697150,.3875221,2.8000000
384,-.2137219,-.5416673,.4746476,.0777068,-.4823403,-.0401326,4.7038328,1.0921375,.3697150,.3907615,2.8000000
385,-.1822818,-.5167690,.2483205,.0642485,-.3338312,-.0401289,4.7038328,1.0921375,.3697150,.1924708,2.8000000
386,-.0279543,-.0913769,.4292182,.1155330,-.3120212,-.0401321,4.7038328,1.0921375,.3697150,.3291331,2.8000000
387,.0002737,-.0049407,.7575850,.1262125,-.4311677,-.0427780,4.7038328,1.0921376,.3697150,.5954093,2.8000000
388,.2035526,.5041993,1.0630706,.2082083,-.4331667,-.0425060,4.7038328,1.0921376,.3697150,.8447749,2.8000000
389,-.1382206,-.3447684,.8049110,.1602585,-.6235748,-.0440556,4.7038328,1.0921375,.3697150,.6416695,2.8000000
390,.1148831,.2824670,.8984523,.1911794,-.4381573,-.0433295,4.7038328,1.0921375,.3697150,.7236784,2.8000000
391,-.3714495,-1.0193080,.0628174,.0424544,-.4386061,-.0401127,4.7038328,1.0921374,.3697150,.0626891,2.8000000
392,-.0644014,-.1825780,.1687108,.0753652,-.1992766,-.0401118,4.7038328,1.0921375,.3697150,.1266398,2.8000000
393,-.0022666,-.0064257,.2948757,.0862835,-.1925627,-.0401166,4.7038328,1.0921377,.3697150,.2289360,2.8000000
394,.0046326,-.0128103,.6429977,.0904955,-.3375833,-.0401172,4.7038328,1.0921378,.3697150,.5134053,2.8000000
395,-.0228306,-.0647247,.1790998,.0720834,-.1580885,-.0401225,4.7038328,1.0921380,.3697150,.1424327,2.8000000
396,-.1519826,-.4308706,.0849713,.0410784,-.2230333,-.0401464,4.7038328,1.0921383,.3697149,.0714818,2.8000000
397,-.1615655,-.4580382,.1251413,.0401163,-.2458233,-.0401537,4.7038328,1.0921391,.3697149,.0936613,2.8000000
398,.1865841,.4396040,.6120288,.1139540,-.1666853,-.0541271,4.7038328,1.0921408,.3697148,.4458566,2.8000000
399,.1929650,.4798137,.7151654,.1454242,-.2403678,-.0488499,4.7038328,1.0921394,.3697149,.5927792,2.8000000
400,-.1861514,-.4654936,1.3583614,.0936159,-.8297803,-.0475505,4.7038328,1.0921388,.3697149,1.0729493,2.8000000
401,-.1627844,-.4033982,1.4445234,.1349888,-.8817896,-.0452656,4.7038328,1.0921385,.3697149,1.1589495,2.8000000
402,.1982436,.4879690,1.2944023,.1953676,-.5200280,-.0438629,4.7038328,1.0921383,.3697150,1.0511580,2.8000000
403,-.3835974,-.9573742,.4982039,.0621057,-.6457226,-.0435186,4.7038328,1.0921381,.3697150,.4092372,2.8000000
404,-.2825132,-.7290682,.3657946,.0592627,-.4881782,-.0433360,4.7038328,1.0921381,.3697150,.2929128,2.8000000
405,.4307118,1.0706245,.7698438,.0991412,.0220837,-.0430473,4.7038328,1.0921380,.3697150,.6133703,2.8000000
406,.0138676,.0378849,.0075956,.0113409,.0000000,-.0423809,4.7038328,1.0921379,.3697150,.0121223,2.8000000
407,-.0923442,-.2529738,.1940609,.0349409,-.2028544,-.0422620,4.7038328,1.0921378,.3697150,.1493313,2.8000000
