Time (days),up1,up2,up3,up4,up5,up6,up7,up8,up9,up10,up11,up12,up13,up14,up15
171.98,.1601390,.1222181,.1531691,.1299473,.1109302,.0941109,.0798308,.0677277,.0575250,.0127021,.0116997,.0000000,.0000000,.0000000,.0000000
172.98,.1500577,.1158832,.1564710,.1327486,.1135549,.0963374,.0817290,.0693381,.0588965,.0130050,.0119787,.0000000,.0000000,.0000000,.0000000
173.98,.1379923,.1053549,.1610132,.1366021,.1171690,.0994032,.0843422,.0715551,.0607837,.0134217,.0123625,.0000000,.0000000,.0000000,.0000000
174.98,.1252291,.0891375,.1668096,.1415196,.1218221,.1033503,.0877001,.0744039,.0632131,.0139581,.0128566,.0000000,.0000000,.0000000,.0000000
175.98,.1104499,.0686077,.1736771,.1473458,.1275708,.1082266,.0918681,.0779400,.0662226,.0146227,.0134687,.0000000,.0000000,.0000000,.0000000
176.98,.0868127,.0414016,.1835155,.1556923,.1358775,.1152726,.0978814,.0830416,.0705695,.0155825,.0143528,.0000000,.0000000,.0000000,.0000000
177.98,.0619885,.0225478,.1913907,.1623728,.1432523,.1215269,.1032665,.0876103,.0744590,.0164414,.0151438,.0000000,.0000000,.0000000,.0000000
178.98,.0446045,.0099357,.1957896,.1661033,.1487765,.1262108,.1073134,.0910436,.0773929,.0170892,.0157405,.0000000,.0000000,.0000000,.0000000
179.98,.0290139,.0037062,.1976871,.1677101,.1533707,.1301047,.1107267,.0939394,.0798634,.0176347,.0162430,.0000000,.0000000,.0000000,.0000000
180.98,.0368628,.0036953,.1944171,.1649333,.1529209,.1297231,.1103883,.0936523,.0796287,.0175829,.0161953,.0000000,.0000000,.0000000,.0000000
181.98,.0648447,.0025002,.1871279,.1587455,.1494894,.1268099,.1079615,.0915934,.0778878,.0171985,.0158412,.0000000,.0000000,.0000000,.0000000
182.98,.0375382,.0011971,.1898084,.1610105,.1554116,.1318276,.1123807,.0953426,.0810867,.0179048,.0164918,.0000000,.0000000,.0000000,.0000000
183.98,.0232418,.0008188,.1888263,.1601607,.1594858,.1352746,.1154931,.0979831,.0833564,.0184060,.0169534,.0000000,.0000000,.0000000,.0000000
184.98,.0304152,.0005403,.1839128,.1559718,.1599253,.1356380,.1159750,.0983919,.0837173,.0184857,.0170268,.0000000,.0000000,.0000000,.0000000
185.98,.0237203,.0005491,.1823837,.1546535,.1622126,.1375651,.1178096,.0999483,.0850710,.0187846,.0173021,.0000000,.0000000,.0000000,.0000000
186.98,.0181232,.0003621,.1801869,.1527609,.1645460,.1395264,.1197412,.1015870,.0864814,.0190960,.0175890,.0000000,.0000000,.0000000,.0000000
187.98,.0135041,.0003660,.1792035,.1519079,.1660525,.1407884,.1210129,.1026658,.0874170,.0193026,.0177793,.0000000,.0000000,.0000000,.0000000
188.98,.0099523,.0002386,.1756724,.1488654,.1683399,.1426846,.1231032,.1044392,.0889656,.0196446,.0180942,.0000000,.0000000,.0000000,.0000000
189.98,.0101189,.0001533,.1705595,.1444647,.1703363,.1443081,.1251016,.1061345,.0904532,.0199730,.0183968,.0000000,.0000000,.0000000,.0000000
190.98,.0073742,.0000977,.1646132,.1393352,.1734907,.1469019,.1279009,.1085093,.0925272,.0204310,.0188186,.0000000,.0000000,.0000000,.0000000
191.98,.0052515,.0000992,.1613016,.1364736,.1751703,.1482099,.1297160,.1100490,.0938979,.0207337,.0190974,.0000000,.0000000,.0000000,.0000000
192.98,.0053261,.0001006,.1571766,.1329164,.1766031,.1492543,.1314652,.1115328,.0952292,.0210276,.0193682,.0000000,.0000000,.0000000,.0000000
193.98,.0037437,.0000628,.1525148,.1288977,.1790159,.1512204,.1335035,.1132620,.0967418,.0213616,.0196758,.0000000,.0000000,.0000000,.0000000
194.98,.0026044,.0000640,.1474224,.1245083,.1810845,.1526772,.1359268,.1153176,.0985783,.0217671,.0200493,.0000000,.0000000,.0000000,.0000000
195.98,.0026567,.0000395,.1415036,.1194150,.1831458,.1539731,.1385282,.1175242,.1005577,.0222042,.0204519,.0000000,.0000000,.0000000,.0000000
196.98,.0018299,.0000241,.1348084,.1136628,.1859683,.1559226,.1414306,.1199861,.1027719,.0226931,.0209022,.0000000,.0000000,.0000000,.0000000
197.98,.0012469,.0000246,.1272913,.1072170,.1890542,.1579365,.1446453,.1227128,.1052322,.0232364,.0214026,.0000000,.0000000,.0000000,.0000000
198.98,.0012788,.0000148,.1189171,.1000531,.1923346,.1598948,.1481370,.1256744,.1079174,.0238293,.0219487,.0000000,.0000000,.0000000,.0000000
199.98,.0008427,.0000149,.1192627,.1003438,.1920559,.1591764,.1483317,.1258387,.1082248,.0238972,.0220112,.0000000,.0000000,.0000000,.0000000
200.98,.0008644,.0000088,.1099241,.0923768,.1960908,.1619431,.1518688,.1288384,.1109994,.0245098,.0225756,.0000000,.0000000,.0000000,.0000000
201.98,.0005776,.0000091,.1002423,.0841355,.1999878,.1636788,.1561093,.1324344,.1143278,.0252448,.0232525,.0000000,.0000000,.0000000,.0000000
202.98,.0005797,.0000091,.1006024,.0844377,.1996289,.1624575,.1562964,.1325914,.1147294,.0253334,.0233341,.0000000,.0000000,.0000000,.0000000
203.98,.0003818,.0000053,.0901456,.0755644,.2041415,.1650244,.1605265,.1361789,.1179835,.0260520,.0239960,.0000000,.0000000,.0000000,.0000000
204.98,.0003822,.0000053,.0902268,.0756324,.2043253,.1651730,.1601942,.1358943,.1180784,.0260729,.0240153,.0000000,.0000000,.0000000,.0000000
205.98,.0003837,.0000030,.0905893,.0759363,.2039192,.1635575,.1605704,.1362119,.1185434,.0261756,.0241098,.0000000,.0000000,.0000000,.0000000
206.98,.0002497,.0000030,.0799377,.0669221,.2086853,.1658452,.1647499,.1397535,.1220714,.0269546,.0248274,.0000000,.0000000,.0000000,.0000000
207.98,.0001602,.0000017,.0692847,.0579318,.2133228,.1677032,.1691862,.1435143,.1256116,.0277363,.0255474,.0000000,.0000000,.0000000,.0000000
208.98,.0001612,.0000017,.0697264,.0583011,.2131642,.1654543,.1694494,.1437317,.1263944,.0279091,.0257065,.0000000,.0000000,.0000000,.0000000
209.98,.0000991,.0000017,.0697312,.0583051,.2131789,.1654657,.1694611,.1437416,.1263983,.0279100,.0257073,.0000000,.0000000,.0000000,.0000000
210.98,.0001014,.0000009,.0590833,.0493443,.2181912,.1693563,.1729725,.1467165,.1293600,.0285639,.0263097,.0000000,.0000000,.0000000,.0000000
211.98,.0000618,.0000009,.0594657,.0496637,.2179578,.1666532,.1735729,.1472216,.1301808,.0287451,.0264766,.0000000,.0000000,.0000000,.0000000
212.98,.0000631,.0000005,.0494608,.0412637,.2227284,.1703009,.1767921,.1499472,.1330180,.0293716,.0270536,.0000000,.0000000,.0000000,.0000000
213.98,.0000636,.0000005,.0498236,.0415664,.2225788,.1672039,.1774493,.1504991,.1339810,.0295842,.0272495,.0000000,.0000000,.0000000,.0000000
214.98,.0000641,.0000005,.0502269,.0419028,.2224854,.1636924,.1781777,.1511104,.1350518,.0298206,.0274672,.0000000,.0000000,.0000000,.0000000
215.98,.0000389,.0000005,.0409742,.0341509,.2266616,.1667650,.1815222,.1539469,.1375795,.0303788,.0279813,.0000000,.0000000,.0000000,.0000000
216.98,.0000393,.0000003,.0413474,.0344619,.2266700,.1627420,.1823747,.1546623,.1388171,.0306520,.0282330,.0000000,.0000000,.0000000,.0000000
217.98,.0000393,.0000003,.0414163,.0345194,.2270476,.1630131,.1817943,.1541615,.1390322,.0306995,.0282767,.0000000,.0000000,.0000000,.0000000
218.98,.0000397,.0000003,.0418409,.0348732,.2271767,.1584903,.1826707,.1548947,.1404401,.0310103,.0285630,.0000000,.0000000,.0000000,.0000000
219.98,.0000237,.0000003,.0335343,.0279267,.2309371,.1611138,.1856944,.1574587,.1427555,.0315216,.0290339,.0000000,.0000000,.0000000,.0000000
220.98,.0000237,.0000003,.0336047,.0279853,.2314214,.1614517,.1849701,.1568329,.1430357,.0315834,.0290909,.0000000,.0000000,.0000000,.0000000
221.98,.0000237,.0000001,.0336052,.0279857,.2314248,.1614540,.1849728,.1568351,.1430277,.0315816,.0290892,.0000000,.0000000,.0000000,.0000000
222.98,.0000138,.0000001,.0340011,.0283154,.2317528,.1563379,.1859013,.1576090,.1446917,.0319490,.0294276,.0000000,.0000000,.0000000,.0000000
223.98,.0000140,.0000001,.0267922,.0222962,.2350222,.1585434,.1885239,.1598325,.1467329,.0323998,.0298428,.0000000,.0000000,.0000000,.0000000
224.98,.0000080,.0000001,.0268637,.0223557,.2356493,.1589665,.1876123,.1590440,.1471017,.0324811,.0299177,.0000000,.0000000,.0000000,.0000000
225.98,.0000081,.0000001,.0271460,.0225907,.2355119,.1527583,.1895841,.1607156,.1486358,.0328199,.0302297,.0000000,.0000000,.0000000,.0000000
226.98,.0000081,.0000001,.0272271,.0226582,.2362158,.1532148,.1885527,.1598231,.1490676,.0329152,.0303175,.0000000,.0000000,.0000000,.0000000
227.98,.0000083,.0000001,.0213624,.0177671,.2389307,.1480582,.1929971,.1635903,.1525682,.0336881,.0310295,.0000000,.0000000,.0000000,.0000000
228.98,.0000046,.0000000,.0213625,.0177672,.2389316,.1480587,.1929978,.1635909,.1525688,.0336883,.0310296,.0000000,.0000000,.0000000,.0000000
229.98,.0000046,.0000000,.0214361,.0178284,.2397550,.1485690,.1918304,.1625801,.1530672,.0337983,.0311309,.0000000,.0000000,.0000000,.0000000
230.98,.0000047,.0000000,.0217073,.0180540,.2396991,.1408847,.1942578,.1646374,.1550042,.0342259,.0315248,.0000000,.0000000,.0000000,.0000000
231.98,.0000047,.0000000,.0217923,.0181247,.2406376,.1414364,.1929351,.1634918,.1555817,.0343534,.0316422,.0000000,.0000000,.0000000,.0000000
232.98,.0000047,.0000000,.0166566,.0138466,.2429971,.1428232,.1948269,.1650949,.1571072,.0346903,.0319525,.0000000,.0000000,.0000000,.0000000
233.98,.0000026,.0000000,.0166570,.0138470,.2430030,.1428267,.1948316,.1650989,.1570955,.0346877,.0319501,.0000000,.0000000,.0000000,.0000000
234.98,.0000026,.0000000,.0169630,.0141013,.2440576,.1349735,.1960118,.1660701,.1599652,.0353213,.0325337,.0000000,.0000000,.0000000,.0000000
235.98,.0000014,.0000000,.0169634,.0141017,.2440637,.1349768,.1960167,.1660742,.1599525,.0353184,.0325311,.0000000,.0000000,.0000000,.0000000
236.98,.0000014,.0000000,.0169634,.0141017,.2440637,.1349768,.1960167,.1660742,.1599525,.0353184,.0325311,.0000000,.0000000,.0000000,.0000000
237.98,.0000014,.0000000,.0127898,.0106281,.2459900,.1360421,.1975638,.1673850,.1612149,.0355972,.0327878,.0000000,.0000000,.0000000,.0000000
238.98,.0000014,.0000000,.0128552,.0106824,.2472482,.1367380,.1958506,.1659003,.1620042,.0357714,.0329483,.0000000,.0000000,.0000000,.0000000
239.98,.0000014,.0000000,.0130485,.0108430,.2472069,.1275166,.1987955,.1683948,.1644402,.0363093,.0334437,.0000000,.0000000,.0000000,.0000000
240.98,.0000007,.0000000,.0130485,.0108430,.2472071,.1275167,.1987956,.1683950,.1644403,.0363093,.0334437,.0000000,.0000000,.0000000,.0000000
241.98,.0000007,.0000000,.0130488,.0108433,.2472137,.1275201,.1988009,.1683995,.1644260,.0363061,.0334408,.0000000,.0000000,.0000000,.0000000
242.98,.0000004,.0000000,.0130488,.0108433,.2472138,.1275201,.1988010,.1683995,.1644261,.0363061,.0334408,.0000000,.0000000,.0000000,.0000000
243.98,.0000004,.0000000,.0097149,.0080704,.2487604,.1283180,.2000448,.1694531,.1654548,.0365333,.0336500,.0000000,.0000000,.0000000,.0000000
244.98,.0000004,.0000000,.0099296,.0082488,.2500990,.1191976,.2012777,.1704582,.1690715,.0373318,.0343855,.0000000,.0000000,.0000000,.0000000
245.98,.0000004,.0000000,.0099296,.0082488,.2500990,.1191976,.2012777,.1704582,.1690715,.0373318,.0343855,.0000000,.0000000,.0000000,.0000000
246.98,.0000004,.0000000,.0099296,.0082488,.2500990,.1191976,.2012777,.1704582,.1690715,.0373318,.0343855,.0000000,.0000000,.0000000,.0000000
247.98,.0000004,.0000000,.0100973,.0083881,.2497557,.1088898,.2046768,.1733368,.1719267,.0379622,.0349662,.0000000,.0000000,.0000000,.0000000
248.98,.0000004,.0000000,.0101666,.0084457,.2514710,.1096377,.2024221,.1713819,.1730640,.0382132,.0351974,.0000000,.0000000,.0000000,.0000000
249.98,.0000004,.0000000,.0074816,.0062137,.2527309,.1101870,.2034363,.1722406,.1739311,.0384047,.0353737,.0000000,.0000000,.0000000,.0000000
250.98,.0000002,.0000000,.0074816,.0062137,.2527310,.1101870,.2034363,.1722407,.1739311,.0384047,.0353737,.0000000,.0000000,.0000000,.0000000
251.98,.0000002,.0000000,.0074816,.0062137,.2527310,.1101870,.2034363,.1722407,.1739311,.0384047,.0353737,.0000000,.0000000,.0000000,.0000000
252.98,.0000002,.0000000,.0074818,.0062139,.2527392,.1101906,.2034430,.1722463,.1739139,.0384008,.0353702,.0000000,.0000000,.0000000,.0000000
253.98,.0000002,.0000000,.0074818,.0062139,.2527392,.1101906,.2034430,.1722463,.1739139,.0384008,.0353702,.0000000,.0000000,.0000000,.0000000
254.98,.0000001,.0000000,.0074818,.0062139,.2527393,.1101906,.2034430,.1722463,.1739139,.0384008,.0353702,.0000000,.0000000,.0000000,.0000000
255.98,.0000001,.0000000,.0076144,.0063240,.2521207,.0995203,.2070480,.1752985,.1769957,.0390813,.0359970,.0000000,.0000000,.0000000,.0000000
256.98,.0000001,.0000000,.0055858,.0046383,.2550971,.1006951,.2052473,.1737212,.1790609,.0395373,.0364169,.0000000,.0000000,.0000000,.0000000
257.98,.0000001,.0000000,.0055860,.0046385,.2551062,.1006987,.2052546,.1737273,.1790424,.0395331,.0364131,.0000000,.0000000,.0000000,.0000000
258.98,.0000000,.0000000,.0055860,.0046385,.2551062,.1006987,.2052546,.1737273,.1790424,.0395331,.0364131,.0000000,.0000000,.0000000,.0000000
259.98,.0000000,.0000000,.0055860,.0046385,.2551062,.1006987,.2052546,.1737273,.1790424,.0395331,.0364131,.0000000,.0000000,.0000000,.0000000
260.98,.0000000,.0000000,.0040974,.0034019,.2548357,.0901277,.2096470,.1774450,.1828738,.0403791,.0371923,.0000000,.0000000,.0000000,.0000000
261.98,.0000001,.0000000,.0040974,.0034019,.2548357,.0901277,.2096470,.1774450,.1828738,.0403791,.0371923,.0000000,.0000000,.0000000,.0000000
262.98,.0000000,.0000000,.0040974,.0034019,.2548357,.0901277,.2096470,.1774450,.1828738,.0403791,.0371923,.0000000,.0000000,.0000000,.0000000
263.98,.0000000,.0000000,.0040974,.0034019,.2548357,.0901277,.2096470,.1774450,.1828738,.0403791,.0371923,.0000000,.0000000,.0000000,.0000000
264.98,.0000000,.0000000,.0040974,.0034019,.2548357,.0901277,.2096470,.1774450,.1828738,.0403791,.0371923,.0000000,.0000000,.0000000,.0000000
265.98,.0000000,.0000000,.0041350,.0034331,.2571746,.0909549,.2066748,.1748686,.1844986,.0407377,.0375226,.0000000,.0000000,.0000000,.0000000
266.98,.0000000,.0000000,.0042133,.0034981,.2556146,.0801691,.2105890,.1781804,.1879928,.0415093,.0382333,.0000000,.0000000,.0000000,.0000000
267.98,.0000000,.0000000,.0030044,.0024942,.2561846,.0803479,.2110586,.1785778,.1884120,.0416018,.0383185,.0000000,.0000000,.0000000,.0000000
268.98,.0000000,.0000000,.0030044,.0024942,.2561846,.0803479,.2110586,.1785778,.1884120,.0416018,.0383185,.0000000,.0000000,.0000000,.0000000
269.98,.0000000,.0000000,.0042577,.0035350,.2583102,.0810146,.2071804,.1752271,.1899167,.0419339,.0386244,.0000000,.0000000,.0000000,.0000000
270.98,.0000000,.0000000,.0042577,.0035350,.2583102,.0810146,.2071804,.1752271,.1899167,.0419339,.0386244,.0000000,.0000000,.0000000,.0000000
271.98,.0000000,.0000000,.0042577,.0035350,.2583102,.0810146,.2071804,.1752271,.1899167,.0419339,.0386244,.0000000,.0000000,.0000000,.0000000
272.98,.0000000,.0000000,.0042577,.0035350,.2583102,.0810146,.2071804,.1752271,.1899167,.0419339,.0386244,.0000000,.0000000,.0000000,.0000000
273.98,.0000000,.0000000,.0042577,.0035350,.2583102,.0810146,.2071804,.1752271,.1899167,.0419339,.0386244,.0000000,.0000000,.0000000,.0000000
274.98,.0000000,.0000000,.0042579,.0035352,.2583214,.0810181,.2071895,.1752347,.1898944,.0419289,.0386198,.0000000,.0000000,.0000000,.0000000
275.98,.0000000,.0000000,.0030363,.0025207,.2589036,.0812007,.2076565,.1756296,.1903223,.0420234,.0387068,.0000000,.0000000,.0000000,.0000000
276.98,.0000000,.0000000,.0030363,.0025207,.2589036,.0812007,.2076565,.1756296,.1903223,.0420234,.0387068,.0000000,.0000000,.0000000,.0000000
277.98,.0000000,.0000000,.0030363,.0025207,.2589036,.0812007,.2076565,.1756296,.1903223,.0420234,.0387068,.0000000,.0000000,.0000000,.0000000
278.98,.0000000,.0000000,.0030363,.0025207,.2589036,.0812007,.2076565,.1756296,.1903223,.0420234,.0387068,.0000000,.0000000,.0000000,.0000000
279.98,.0000000,.0000000,.0030363,.0025207,.2589036,.0812007,.2076565,.1756296,.1903223,.0420234,.0387068,.0000000,.0000000,.0000000,.0000000
280.98,.0000000,.0000000,.0030951,.0025695,.2566472,.0706804,.2116771,.1790301,.1940073,.0428371,.0394563,.0000000,.0000000,.0000000,.0000000
281.98,.0000000,.0000000,.0031325,.0026005,.2597485,.0715344,.2077561,.1756351,.1963191,.0433474,.0399263,.0000000,.0000000,.0000000,.0000000
282.98,.0000000,.0000000,.0031325,.0026005,.2597485,.0715344,.2077561,.1756351,.1963191,.0433474,.0399263,.0000000,.0000000,.0000000,.0000000
283.98,.0000000,.0000000,.0022123,.0018365,.2602010,.0716591,.2081181,.1759411,.1966275,.0434154,.0399890,.0000000,.0000000,.0000000,.0000000
284.98,.0000000,.0000000,.0022123,.0018365,.2602010,.0716591,.2081181,.1759411,.1966275,.0434154,.0399890,.0000000,.0000000,.0000000,.0000000
285.98,.0000000,.0000000,.0022559,.0018727,.2570830,.0616039,.2122214,.1794100,.2005043,.0442714,.0407774,.0000000,.0000000,.0000000,.0000000
286.98,.0000000,.0000000,.0022559,.0018727,.2570830,.0616039,.2122214,.1794100,.2005043,.0442714,.0407774,.0000000,.0000000,.0000000,.0000000
287.98,.0000000,.0000000,.0022559,.0018727,.2570830,.0616039,.2122214,.1794100,.2005043,.0442714,.0407774,.0000000,.0000000,.0000000,.0000000
288.98,.0000000,.0000000,.0022872,.0018986,.2606470,.0624579,.2077270,.1755215,.2032481,.0448772,.0413353,.0000000,.0000000,.0000000,.0000000
289.98,.0158199,.0000000,.0022202,.0018431,.2530160,.0606293,.2088641,.1765717,.1973323,.0435710,.0401323,.0000000,.0000000,.0000000,.0000000
290.98,.0035778,.0000000,.0022479,.0018660,.2561632,.0613835,.2114621,.1787681,.1997869,.0441130,.0406315,.0000000,.0000000,.0000000,.0000000
291.98,.0009979,.0000000,.0022101,.0018346,.2599414,.0715876,.2079104,.1757655,.1964313,.0433721,.0399491,.0000000,.0000000,.0000000,.0000000
292.98,.0004096,.0000000,.0022415,.0018607,.2636295,.0726033,.2035726,.1720112,.1991833,.0439797,.0405087,.0000000,.0000000,.0000000,.0000000
293.98,.0001567,.0000000,.0031748,.0026357,.2632578,.0725009,.2032855,.1717686,.1988663,.0439096,.0404441,.0000000,.0000000,.0000000,.0000000
294.98,.0000565,.0000000,.0031752,.0026359,.2632841,.0725082,.2033059,.1717858,.1988863,.0439140,.0404482,.0000000,.0000000,.0000000,.0000000
295.98,.0000332,.0000000,.0022424,.0018615,.2637424,.0726344,.2036598,.1720849,.1992325,.0439904,.0405186,.0000000,.0000000,.0000000,.0000000
296.98,.0000191,.0000000,.0022425,.0018615,.2637461,.0726354,.2036627,.1720873,.1992353,.0439910,.0405191,.0000000,.0000000,.0000000,.0000000
297.98,.0000191,.0000000,.0022425,.0018615,.2637461,.0726354,.2036627,.1720873,.1992353,.0439910,.0405191,.0000000,.0000000,.0000000,.0000000
298.98,.0000191,.0000000,.0022425,.0018615,.2637461,.0726354,.2036627,.1720873,.1992353,.0439910,.0405191,.0000000,.0000000,.0000000,.0000000
299.98,.0000110,.0000000,.0022873,.0018987,.2606579,.0624605,.2077357,.1755288,.2032197,.0448708,.0413295,.0000000,.0000000,.0000000,.0000000
300.98,.0000110,.0000000,.0022873,.0018987,.2606579,.0624605,.2077357,.1755288,.2032197,.0448708,.0413295,.0000000,.0000000,.0000000,.0000000
301.98,.0000062,.0000000,.0023228,.0019282,.2647023,.0634296,.2026342,.1711211,.2063344,.0455584,.0419628,.0000000,.0000000,.0000000,.0000000
302.98,.0000000,.0000000,.0023228,.0019282,.2647039,.0634300,.2026354,.1711221,.2063357,.0455587,.0419631,.0000000,.0000000,.0000000,.0000000
303.98,.0000000,.0000000,.0023228,.0019282,.2647039,.0634300,.2026354,.1711221,.2063357,.0455587,.0419631,.0000000,.0000000,.0000000,.0000000
304.98,.0000000,.0000000,.0023228,.0019282,.2647039,.0634300,.2026354,.1711221,.2063357,.0455587,.0419631,.0000000,.0000000,.0000000,.0000000
305.98,.0000000,.0000000,.0023229,.0019283,.2647190,.0634336,.2026470,.1711319,.2063077,.0455524,.0419573,.0000000,.0000000,.0000000,.0000000
306.98,.1294578,.0000000,.0014433,.0011981,.2271322,.0469735,.1802295,.1522007,.1835206,.0405212,.0373231,.0000000,.0000000,.0000000,.0000000
307.98,.1070286,.0000000,.0014509,.0012044,.2366763,.0567139,.1811798,.1530032,.1844882,.0407348,.0375199,.0000000,.0000000,.0000000,.0000000
308.98,.0702480,.0000000,.0015108,.0012541,.2464388,.0590532,.1886531,.1593143,.1920611,.0424068,.0390599,.0000000,.0000000,.0000000,.0000000
309.98,.2037254,.0000000,.0012939,.0010740,.2110594,.0505754,.1615697,.1364428,.1644883,.0363188,.0334524,.0000000,.0000000,.0000000,.0000000
310.98,.2463244,.0000000,.0012247,.0010166,.1997682,.0478697,.1529260,.1291434,.1556886,.0343758,.0316627,.0000000,.0000000,.0000000,.0000000
311.98,.3984077,.0000000,.0009581,.0007953,.1612944,.0444203,.1196353,.1010300,.1217965,.0268925,.0247700,.0000000,.0000000,.0000000,.0000000
312.98,.4073030,.0000000,.0013033,.0010819,.1576243,.0494362,.1183637,.1000129,.1157690,.0255617,.0235443,.0000000,.0000000,.0000000,.0000000
313.98,.4047119,.0000002,.0013090,.0010866,.1583133,.0496523,.1188811,.1004501,.1162750,.0256734,.0236472,.0000000,.0000000,.0000000,.0000000
314.98,.0000000,.0000014,.0015380,.0012767,.2662667,.0835100,.1999458,.1689466,.1955626,.0431800,.0397721,.0000000,.0000000,.0000000,.0000000
315.98,.0000000,.0000049,.0015380,.0012767,.2662658,.0835097,.1999451,.1689461,.1955620,.0431799,.0397720,.0000000,.0000000,.0000000,.0000000
316.98,.4175787,.0001212,.0006205,.0005151,.1551818,.0486701,.1165295,.0984631,.1139750,.0251656,.0231794,.0000000,.0000000,.0000000,.0000000
317.98,.0000000,.2400558,.2078959,.1763769,.0967813,.0200155,.0799510,.0675556,.0781984,.0172661,.0159034,.0000000,.0000000,.0000000,.0000000
318.98,.2234692,.1844720,.1628021,.1381199,.0750033,.0155115,.0619602,.0523541,.0606020,.0133809,.0123248,.0000000,.0000000,.0000000,.0000000
